training_id,query,dataset,agent,expected_answer,predicted_answer,is_correct,tokens_input,tokens_output,total_tokens,latency_sec,cost_usd,cost_normalized,is_failed
train_0662,"Which genus has more species, Wahlenbergia or Horminum?",hotpot,multiagent,Wahlenbergia,Wahlenbergia,1,6135,338,6473,14.47656004196324,0.00112305,1.0,0
train_0663,When did this American professional baseball pitcher playing for Nova Southeastern Sharks baseball pitch a no hitter? ,hotpot,raw,"on August 21, 2015","April 22, 2023",0,102,24,126,0.984332792009809,2.9699999999999997e-05,0.014314632735685366,0
train_0663,When did this American professional baseball pitcher playing for Nova Southeastern Sharks baseball pitch a no hitter? ,hotpot,cot,"on August 21, 2015","Hop 1: Identify the American professional baseball pitcher who played for Nova Southeastern Sharks baseball. This establishes the specific player in question.

Hop 2: Determine the date when this player pitched a no-hitter. This establishes the specific event and its timing.

{""answer"":""<value>"",""confidence"":0.8,""complexity"":0.5}",0,121,71,192,2.083408500009682,6.075e-05,0.02927993059572007,0
train_0663,When did this American professional baseball pitcher playing for Nova Southeastern Sharks baseball pitch a no hitter? ,hotpot,self_consistency,"on August 21, 2015","April 5, 2014",0,750,826,1576,6.581989625003189,0.0006081000000000001,0.29308849045691154,0
train_0663,When did this American professional baseball pitcher playing for Nova Southeastern Sharks baseball pitch a no hitter? ,hotpot,debate,"on August 21, 2015","February 26, 2022",0,975,553,1528,11.602457917004358,0.00047805,0.23040775014459225,0
train_0663,When did this American professional baseball pitcher playing for Nova Southeastern Sharks baseball pitch a no hitter? ,hotpot,react,"on August 21, 2015",2015 and 2019,0,2695,77,2772,7.569530082997517,0.00045044999999999997,0.21710526315789475,0
train_0663,When did this American professional baseball pitcher playing for Nova Southeastern Sharks baseball pitch a no hitter? ,hotpot,multiagent,"on August 21, 2015",2015,0,11544,572,12116,45.73325370796374,0.0020748,1.0,0
train_0664,What job do both Shawn Levy and Frank Coraci have?,hotpot,raw,film director,director,1,95,18,113,1.7610904590110295,2.5049999999999996e-05,0.01963781749764816,0
train_0664,What job do both Shawn Levy and Frank Coraci have?,hotpot,cot,film director,film director,1,114,72,186,1.909584499997436,6.0299999999999995e-05,0.04727187206020696,0
train_0664,What job do both Shawn Levy and Frank Coraci have?,hotpot,self_consistency,film director,film director,1,715,605,1320,3.14440824999474,0.00047025,0.36865004703668863,0
train_0664,What job do both Shawn Levy and Frank Coraci have?,hotpot,debate,film director,film director,1,282,299,581,5.720611833006842,0.0002217,0.1738005644402634,0
train_0664,What job do both Shawn Levy and Frank Coraci have?,hotpot,react,film director,film director,1,3072,68,3140,7.439423040996189,0.0005015999999999999,0.39322671683913446,0
train_0664,What job do both Shawn Levy and Frank Coraci have?,hotpot,multiagent,film director,filmmaker,0,7120,346,7466,22.874153374970774,0.0012756,1.0,0
train_0665,Does Commonweal or Truckin' Magazine have more editors?,hotpot,raw,Commonweal,Commonweal,1,96,20,116,1.3250850829936098,2.6399999999999998e-05,0.015239414667936617,0
train_0665,Does Commonweal or Truckin' Magazine have more editors?,hotpot,cot,Commonweal,Commonweal,1,115,72,187,1.6606095419992926,6.045e-05,0.034894796086241235,0
train_0665,Does Commonweal or Truckin' Magazine have more editors?,hotpot,self_consistency,Commonweal,Commonweal,1,720,1064,1784,5.489792332999059,0.0007463999999999999,0.4308598147025716,0
train_0665,Does Commonweal or Truckin' Magazine have more editors?,hotpot,debate,Commonweal,Commonweal,1,284,424,708,7.74173866599449,0.000297,0.17144341501428698,0
train_0665,Does Commonweal or Truckin' Magazine have more editors?,hotpot,react,Commonweal,Truckin' Magazine,0,3219,72,3291,6.941085667000152,0.0005260499999999999,0.3036626547753052,0
train_0665,Does Commonweal or Truckin' Magazine have more editors?,hotpot,multiagent,Commonweal,Truckin' Magazine,0,9497,513,10010,23.93776033296308,0.00173235,1.0,0
train_0666,Enrico Tameleo was an Italian-American mobster from Boston and underboss in what crime family with two distinct factions?,hotpot,raw,Patriarca crime family,Genovese crime family,1,108,22,130,0.8448539999953937,2.94e-05,0.020372102692027858,0
train_0666,Enrico Tameleo was an Italian-American mobster from Boston and underboss in what crime family with two distinct factions?,hotpot,cot,Patriarca crime family,Patriarca crime family,1,127,82,209,2.3008204999932786,6.825e-05,0.04729238124935039,0
train_0666,Enrico Tameleo was an Italian-American mobster from Boston and underboss in what crime family with two distinct factions?,hotpot,self_consistency,Patriarca crime family,Patriarca,1,780,926,1706,6.042129208013648,0.0006726,0.4660638187298618,0
train_0666,Enrico Tameleo was an Italian-American mobster from Boston and underboss in what crime family with two distinct factions?,hotpot,debate,Patriarca crime family,Patriarca,1,308,349,657,9.814083375007613,0.0002556,0.1771125662613034,0
train_0666,Enrico Tameleo was an Italian-American mobster from Boston and underboss in what crime family with two distinct factions?,hotpot,react,Patriarca crime family,Patriarca crime family,1,3251,79,3330,10.28842695899948,0.0005350499999999999,0.37075148113501716,0
train_0666,Enrico Tameleo was an Italian-American mobster from Boston and underboss in what crime family with two distinct factions?,hotpot,multiagent,Patriarca crime family,Patriarca crime family,1,7833,447,8280,22.145771208030055,0.0014431499999999998,1.0,0
train_0667,What acute metabolic condition can be defined by the elevation of a yellow compound that occurs in normal catabolic pathway that breaks down heme in vertebrates? ,hotpot,raw,Zieve's syndrome,Hyperbilirubinemia,0,114,22,136,0.9858947090106085,3.0299999999999998e-05,0.013774292533242414,0
train_0667,What acute metabolic condition can be defined by the elevation of a yellow compound that occurs in normal catabolic pathway that breaks down heme in vertebrates? ,hotpot,cot,Zieve's syndrome,hyperbilirubinemia,0,133,79,212,2.6011422500014305,6.735e-05,0.030617115581316058,0
train_0667,What acute metabolic condition can be defined by the elevation of a yellow compound that occurs in normal catabolic pathway that breaks down heme in vertebrates? ,hotpot,self_consistency,Zieve's syndrome,hyperbilirubinemia,0,810,865,1675,5.160569208004745,0.0006405,0.2911694510739857,0
train_0667,What acute metabolic condition can be defined by the elevation of a yellow compound that occurs in normal catabolic pathway that breaks down heme in vertebrates? ,hotpot,debate,Zieve's syndrome,hyperbilirubinemia,0,320,393,713,5.408175500007928,0.00028379999999999996,0.12901466075690418,0
train_0667,What acute metabolic condition can be defined by the elevation of a yellow compound that occurs in normal catabolic pathway that breaks down heme in vertebrates? ,hotpot,react,Zieve's syndrome,jaundice,0,6437,90,6527,9.304747792004491,0.00101955,0.46348448687350835,0
train_0667,What acute metabolic condition can be defined by the elevation of a yellow compound that occurs in normal catabolic pathway that breaks down heme in vertebrates? ,hotpot,multiagent,Zieve's syndrome,jaundice,0,12677,497,13174,23.16051587597758,0.00219975,1.0,0
train_0668,"Between Wang Xiaoshuai and John English, who co-directed ""Drums of Fu Machu""?",hotpot,raw,John Wilkinson English,Wang Xiaoshuai,0,105,23,128,1.024573667004006,2.9549999999999997e-05,0.009830339321357285,0
train_0668,"Between Wang Xiaoshuai and John English, who co-directed ""Drums of Fu Machu""?",hotpot,cot,John Wilkinson English,Wang Xiaoshuai,0,123,100,223,1.8165479580056854,7.845000000000001e-05,0.026097804391217568,0
train_0668,"Between Wang Xiaoshuai and John English, who co-directed ""Drums of Fu Machu""?",hotpot,self_consistency,John Wilkinson English,Wang Xiaoshuai,0,760,890,1650,5.361155834005331,0.000648,0.2155688622754491,0
train_0668,"Between Wang Xiaoshuai and John English, who co-directed ""Drums of Fu Machu""?",hotpot,debate,John Wilkinson English,Wang Xiaoshuai,0,840,411,1251,7.658081083005527,0.0003726,0.12395209580838323,0
train_0668,"Between Wang Xiaoshuai and John English, who co-directed ""Drums of Fu Machu""?",hotpot,react,John Wilkinson English,John English,1,9628,161,9789,28.484670125006232,0.0015408,0.5125748502994012,0
train_0668,"Between Wang Xiaoshuai and John English, who co-directed ""Drums of Fu Machu""?",hotpot,multiagent,John Wilkinson English,John English,1,17968,518,18486,40.75067645702802,0.003006,1.0,0
train_0669,"Garo Yepremian and Edward Manukyan, live in the United States?",hotpot,raw,yes,yes,1,100,18,118,1.4606432500004303,2.5799999999999997e-05,0.019921241602965017,0
train_0669,"Garo Yepremian and Edward Manukyan, live in the United States?",hotpot,cot,yes,yes,1,119,86,205,1.4796549169986974,6.945000000000001e-05,0.05362520268705119,0
train_0669,"Garo Yepremian and Edward Manukyan, live in the United States?",hotpot,self_consistency,yes,yes,1,740,1106,1846,6.180281542008743,0.0007746000000000001,0.5981005327773917,0
train_0669,"Garo Yepremian and Edward Manukyan, live in the United States?",hotpot,debate,yes,yes,1,843,421,1264,7.651846624998143,0.00037904999999999997,0.2926801019226314,0
train_0669,"Garo Yepremian and Edward Manukyan, live in the United States?",hotpot,react,yes,yes,1,3622,189,3811,10.57422791600402,0.0006567,0.5070650914987259,0
train_0669,"Garo Yepremian and Edward Manukyan, live in the United States?",hotpot,multiagent,yes,yes,1,7162,368,7530,16.972420416990644,0.0012951000000000002,1.0,0
train_0670,"The sixth season of the ""Tyler Perry's House of Payne"" began airing on November 4, 2009, and concluded on January 19, 2011, it stars which American actress, as Miranda Payne?",hotpot,raw,Keshia Knight Pulliam,Keshia Knight Pulliam,1,129,23,152,1.0196237500058487,3.315e-05,0.013187731232844013,0
train_0670,"The sixth season of the ""Tyler Perry's House of Payne"" began airing on November 4, 2009, and concluded on January 19, 2011, it stars which American actress, as Miranda Payne?",hotpot,cot,Keshia Knight Pulliam,Cassi Davis,0,148,101,249,2.522725666000042,8.28e-05,0.03293949158610812,0
train_0670,"The sixth season of the ""Tyler Perry's House of Payne"" began airing on November 4, 2009, and concluded on January 19, 2011, it stars which American actress, as Miranda Payne?",hotpot,self_consistency,Keshia Knight Pulliam,Cassi Davis,0,885,957,1842,3.2329447499942034,0.0007069499999999999,0.28123881131399925,0
train_0670,"The sixth season of the ""Tyler Perry's House of Payne"" began airing on November 4, 2009, and concluded on January 19, 2011, it stars which American actress, as Miranda Payne?",hotpot,debate,Keshia Knight Pulliam,Cassi Davis,0,350,238,588,8.6516951250087,0.00019529999999999998,0.07769423558897241,0
train_0670,"The sixth season of the ""Tyler Perry's House of Payne"" began airing on November 4, 2009, and concluded on January 19, 2011, it stars which American actress, as Miranda Payne?",hotpot,react,Keshia Knight Pulliam,Keshia Knight Pulliam,1,3284,76,3360,7.756052832992282,0.0005382,0.2141066953097028,0
train_0670,"The sixth season of the ""Tyler Perry's House of Payne"" began airing on November 4, 2009, and concluded on January 19, 2011, it stars which American actress, as Miranda Payne?",hotpot,multiagent,Keshia Knight Pulliam,Keshia Knight Pulliam,1,14474,571,15045,29.29822850097844,0.0025137000000000002,1.0,0
train_0671,"Whippet and Cantabrian Water Dog, are breeds of what?",hotpot,raw,dog,dog,1,97,18,115,0.9751318340131547,2.535e-05,0.018009377664109125,0
train_0671,"Whippet and Cantabrian Water Dog, are breeds of what?",hotpot,cot,dog,dogs,0,116,74,190,1.994029875000706,6.18e-05,0.04390451832907077,0
train_0671,"Whippet and Cantabrian Water Dog, are breeds of what?",hotpot,self_consistency,dog,dogs,0,725,554,1279,3.054469833004987,0.00044115,0.31340579710144933,0
train_0671,"Whippet and Cantabrian Water Dog, are breeds of what?",hotpot,debate,dog,dog breeds,1,286,218,504,5.0992845830041915,0.0001737,0.12340153452685423,0
train_0671,"Whippet and Cantabrian Water Dog, are breeds of what?",hotpot,react,dog,dog breeds,1,3319,164,3483,8.24717062500713,0.00059625,0.4235933503836318,0
train_0671,"Whippet and Cantabrian Water Dog, are breeds of what?",hotpot,multiagent,dog,dog,1,7772,403,8175,18.760790373024065,0.0014075999999999997,1.0,0
train_0672,"Who was born first, Ben Agajanian or Akim Tamiroff ?",hotpot,raw,Akim Mikhailovich Tamiroff,Ben Agajanian,0,99,21,120,0.9274468340008752,2.745e-05,0.017456834875512736,0
train_0672,"Who was born first, Ben Agajanian or Akim Tamiroff ?",hotpot,cot,Akim Mikhailovich Tamiroff,Ben Agajanian,0,118,73,191,1.861273375005112,6.15e-05,0.0391109415243728,0
train_0672,"Who was born first, Ben Agajanian or Akim Tamiroff ?",hotpot,self_consistency,Akim Mikhailovich Tamiroff,Akim Tamiroff,1,735,797,1532,4.727095791997272,0.0005884499999999999,0.3742249356100352,0
train_0672,"Who was born first, Ben Agajanian or Akim Tamiroff ?",hotpot,debate,Akim Mikhailovich Tamiroff,Akim Tamiroff,1,290,297,587,7.8635892089951085,0.0002217,0.14099017456834875,0
train_0672,"Who was born first, Ben Agajanian or Akim Tamiroff ?",hotpot,react,Akim Mikhailovich Tamiroff,Akim Tamiroff,1,3700,73,3773,5.39561379099905,0.0005987999999999999,0.3808070208909663,0
train_0672,"Who was born first, Ben Agajanian or Akim Tamiroff ?",hotpot,multiagent,Akim Mikhailovich Tamiroff,Akim Tamiroff,1,8715,442,9157,20.08259633401758,0.00157245,1.0,0
train_0673,"Otaku Unite! and Moana, are of which genre?",hotpot,raw,documentary,animation,0,96,18,114,5.530155333006405,2.5199999999999996e-05,0.017459987528580335,0
train_0673,"Otaku Unite! and Moana, are of which genre?",hotpot,cot,documentary,animation,0,115,128,243,3.537000292009907,9.405e-05,0.06516316774059448,0
